,order,Date,Price,Open,High,Low,Change %,volatility
282,500,"Jan 31, 2018",1.2421,1.2401,1.2476,1.2386,0.15%,0.8008907569726056
283,499,"Feb 01, 2018",1.251,1.2414,1.2524,1.2386,0.72%,1.4968911741168838
284,498,"Feb 02, 2018",1.2462,1.2508,1.2519,1.2409,-0.38%,1.2936067203978758
285,497,"Feb 05, 2018",1.2368,1.2455,1.2475,1.2362,-0.75%,0.6782570223569063
286,496,"Feb 06, 2018",1.2377,1.2367,1.2434,1.2314,0.07%,0.76656188457526
287,495,"Feb 07, 2018",1.2264,1.2378,1.2407,1.2247,-0.91%,0.9882194879459246
288,494,"Feb 08, 2018",1.2247,1.2264,1.2297,1.2212,-0.14%,1.1823131272810075
289,493,"Feb 09, 2018",1.2235,1.2245,1.2289,1.2206,-0.10%,1.3668615076237436
290,492,"Feb 12, 2018",1.2292,1.2253,1.2298,1.2234,0.47%,0.9864956974438026
291,491,"Feb 13, 2018",1.2352,1.2293,1.2373,1.2285,0.49%,0.6432584878173659
292,490,"Feb 14, 2018",1.245,1.2352,1.2467,1.2276,0.79%,0.750397833535796
293,489,"Feb 15, 2018",1.2506,1.2449,1.2511,1.2447,0.45%,1.2574438936712309
294,488,"Feb 16, 2018",1.2406,1.2506,1.2557,1.2394,-0.80%,0.6509379533558425
295,487,"Feb 19, 2018",1.2408,1.2409,1.2435,1.2368,0.02%,0.8534942903917442
296,486,"Feb 20, 2018",1.2338,1.2409,1.2414,1.232,-0.56%,0.5921357361995253
297,485,"Feb 21, 2018",1.2284,1.2338,1.2361,1.2281,-0.44%,0.37058258702403213
298,484,"Feb 22, 2018",1.2331,1.2283,1.2354,1.226,0.38%,0.5680720336396032
299,483,"Feb 23, 2018",1.2293,1.2329,1.2337,1.2279,-0.31%,0.4031989978517471
300,482,"Feb 26, 2018",1.2318,1.2299,1.2356,1.2278,0.20%,0.55734188712071
301,481,"Feb 27, 2018",1.2232,1.2317,1.2348,1.2221,-0.70%,0.8908856201771617
302,480,"Feb 28, 2018",1.2194,1.2232,1.2243,1.2188,-0.31%,1.1874074324559232
303,479,"Mar 01, 2018",1.2268,1.2193,1.2272,1.2153,0.61%,0.6889302322920283
304,478,"Mar 02, 2018",1.2317,1.2266,1.2336,1.225,0.40%,0.406638312430014
305,477,"Mar 05, 2018",1.2336,1.2323,1.2366,1.2268,0.15%,0.3738728840710352
306,476,"Mar 06, 2018",1.2404,1.2336,1.2422,1.2328,0.55%,0.47616027446355463
307,475,"Mar 07, 2018",1.2413,1.2404,1.2445,1.2385,0.07%,0.623923936121665
308,474,"Mar 08, 2018",1.2312,1.2411,1.2448,1.2298,-0.81%,0.30998257854927086
309,473,"Mar 09, 2018",1.2307,1.2312,1.2336,1.2273,-0.04%,0.3410203671967024
310,472,"Mar 12, 2018",1.2334,1.2311,1.2347,1.2291,0.22%,0.38220468225492893
311,471,"Mar 13, 2018",1.239,1.2334,1.2408,1.2314,0.45%,0.6513357910613164
312,470,"Mar 14, 2018",1.2367,1.239,1.2414,1.2347,-0.19%,0.5436575765190278
313,469,"Mar 15, 2018",1.2305,1.2366,1.2385,1.2299,-0.50%,0.28364001093507496
314,468,"Mar 16, 2018",1.2289,1.2305,1.2338,1.2261,-0.13%,0.572984631653759
315,467,"Mar 19, 2018",1.2335,1.2284,1.2361,1.2258,0.37%,0.4974807623928929
316,466,"Mar 20, 2018",1.2242,1.2335,1.2356,1.2239,-0.75%,0.9556862922167446
317,465,"Mar 21, 2018",1.2338,1.2242,1.2351,1.2241,0.78%,0.42189612467005405
318,464,"Mar 22, 2018",1.2302,1.2337,1.2389,1.2285,-0.29%,0.5594773617154913
319,463,"Mar 23, 2018",1.2353,1.2302,1.2375,1.2301,0.41%,0.4187093353391654
320,462,"Mar 26, 2018",1.2443,1.2348,1.2463,1.2341,0.73%,0.9791902703618838
321,461,"Mar 27, 2018",1.2403,1.2444,1.2478,1.2373,-0.32%,0.8012943205920415
322,460,"Mar 28, 2018",1.2308,1.2403,1.2424,1.23,-0.77%,0.2617467522921519
323,459,"Mar 29, 2018",1.2302,1.2308,1.2335,1.2282,-0.05%,0.24281541110471863
324,458,"Mar 30, 2018",1.2323,1.2301,1.2331,1.2293,0.17%,0.3598901498032136
325,457,"Apr 02, 2018",1.2302,1.2323,1.2346,1.2282,-0.17%,0.2927965843369417
326,456,"Apr 03, 2018",1.227,1.2304,1.2336,1.2253,-0.26%,0.44146478343367745
327,455,"Apr 04, 2018",1.2278,1.2269,1.2315,1.2256,0.07%,0.4323354502495167
328,454,"Apr 05, 2018",1.224,1.2278,1.2292,1.2218,-0.31%,0.7165429919987585
329,453,"Apr 06, 2018",1.2283,1.224,1.2292,1.2214,0.35%,0.5100809306334607
330,452,"Apr 09, 2018",1.2321,1.2279,1.2331,1.2261,0.31%,0.2967698287279013
331,451,"Apr 10, 2018",1.2356,1.232,1.2379,1.2303,0.28%,0.1574099100505721
332,450,"Apr 11, 2018",1.2367,1.2357,1.2397,1.2347,0.09%,0.18212180895330343
333,449,"Apr 12, 2018",1.2327,1.2368,1.2382,1.23,-0.32%,0.2855309686181993
334,448,"Apr 13, 2018",1.2331,1.2327,1.2348,1.2307,0.03%,0.4612424340840138
335,447,"Apr 16, 2018",1.238,1.2329999999999999,1.2395,1.2325,0.40%,0.7535097822306172
336,446,"Apr 17, 2018",1.237,1.2378,1.2413,1.2335,-0.08%,0.946487941366624
337,445,"Apr 18, 2018",1.2373,1.2369,1.2398,1.2343,0.02%,1.2690096016710888
338,444,"Apr 19, 2018",1.2346,1.2373,1.2402,1.2329,-0.22%,1.2809050238573196
339,443,"Apr 20, 2018",1.2288,1.2346,1.2354,1.225,-0.47%,1.1020763864348841
340,442,"Apr 23, 2018",1.2209,1.2289,1.2292,1.2198,-0.64%,0.8965279862263831
341,441,"Apr 24, 2018",1.2232,1.2209,1.2247,1.2182,0.19%,1.3524623738284876
342,440,"Apr 25, 2018",1.2161,1.2232,1.224,1.216,-0.58%,1.0461657062103344
343,439,"Apr 26, 2018",1.2103,1.2161,1.2211,1.2096,-0.48%,0.827320738379573
344,438,"Apr 27, 2018",1.213,1.2105,1.2135,1.2055,0.22%,1.1895373194763335
345,437,"Apr 30, 2018",1.2079,1.2125,1.2141,1.2064,-0.42%,1.0707572623048096
346,436,"May 01, 2018",1.1993,1.2076,1.2086,1.1981,-0.71%,0.6686099392156535
347,435,"May 02, 2018",1.1951,1.1992,1.2033,1.1938,-0.35%,0.46218607579756
348,434,"May 03, 2018",1.1988,1.1951,1.2009,1.1946,0.31%,0.6822493628290978
349,433,"May 04, 2018",1.196,1.1989,1.1997,1.1911,-0.23%,0.510845421352602
350,432,"May 07, 2018",1.1922,1.1953,1.198,1.1898,-0.32%,0.4030411726284852
351,431,"May 08, 2018",1.1864,1.1924,1.1941,1.1838,-0.49%,0.4164890416510479
352,430,"May 09, 2018",1.185,1.1863,1.1898,1.1822,-0.12%,0.4942089667892546
353,429,"May 10, 2018",1.1915,1.1852,1.1948,1.1843,0.55%,0.7216049800513219
354,428,"May 11, 2018",1.1944,1.1917,1.197,1.1891,0.24%,1.0178585341881463
355,427,"May 14, 2018",1.1927,1.1947,1.1998,1.1926,-0.14%,1.0138067947102143
356,426,"May 15, 2018",1.1838,1.1925,1.1939,1.1817,-0.75%,0.5709770652504446
357,425,"May 16, 2018",1.1807,1.1837,1.1854,1.1762,-0.26%,0.47149949797632273
358,424,"May 17, 2018",1.1795,1.1808,1.1839,1.1775,-0.10%,0.6100158750979187
359,423,"May 18, 2018",1.1778,1.1796,1.1825,1.1749,-0.14%,0.7175415587384719
360,422,"May 21, 2018",1.1791,1.1764,1.1797,1.1717,0.11%,1.1313626659200957
361,421,"May 22, 2018",1.1779,1.1792,1.183,1.1754,-0.10%,1.117321251296463
362,420,"May 23, 2018",1.1697,1.1778,1.179,1.1675,-0.70%,0.5945932394788991
363,419,"May 24, 2018",1.172,1.1695,1.175,1.1688,0.20%,0.7490434618680548
364,418,"May 25, 2018",1.1652,1.172,1.1735,1.1645,-0.58%,0.42783390987290004
365,417,"May 28, 2018",1.1623,1.1651,1.1729,1.1605,-0.25%,0.5584791222685509
366,416,"May 29, 2018",1.1540000000000001,1.1625,1.1641,1.1508,-0.71%,1.3268948542023151
367,415,"May 30, 2018",1.1663,1.1540000000000001,1.1678,1.1518,1.07%,0.6128463498958383
368,414,"May 31, 2018",1.1692,1.1665,1.1726,1.1641,0.25%,0.5159334625051223
369,413,"Jun 01, 2018",1.1661,1.1691,1.1718,1.1617,-0.27%,0.8126413528825064
370,412,"Jun 04, 2018",1.1699,1.1656,1.1744,1.1652,0.33%,0.5590116825965487
371,411,"Jun 05, 2018",1.1718,1.1698,1.1733,1.1652,0.16%,0.48382549028319216
372,410,"Jun 06, 2018",1.1773,1.1717,1.1797,1.1708,0.47%,0.669943179565791
373,409,"Jun 07, 2018",1.1799,1.1774,1.1842,1.1772,0.22%,0.9777650372567923
374,408,"Jun 08, 2018",1.1768,1.18,1.1812,1.1726,-0.26%,0.9485469918286862
375,407,"Jun 11, 2018",1.1784,1.1766,1.1822,1.1754,0.14%,1.208557293893862
376,406,"Jun 12, 2018",1.1745,1.1784,1.1811,1.1733,-0.33%,1.1167554729942157
377,405,"Jun 13, 2018",1.1791,1.1745,1.1803,1.1725,0.39%,1.5517498073674452
378,404,"Jun 14, 2018",1.1569,1.1791,1.1853,1.1562,-1.88%,0.38470759190114906
379,403,"Jun 15, 2018",1.1609,1.1568,1.1629,1.1543,0.35%,0.3753487706542646
380,402,"Jun 18, 2018",1.1623,1.1609,1.1625,1.1563,0.12%,0.36186424924396654
381,401,"Jun 19, 2018",1.159,1.1624,1.1646,1.153,-0.28%,0.4894188164463067
382,400,"Jun 20, 2018",1.1572,1.159,1.1602,1.1537,-0.16%,0.5803180634424044
383,399,"Jun 21, 2018",1.1603,1.1572,1.1635,1.1509,0.27%,0.5184806714306627
384,398,"Jun 22, 2018",1.1657,1.1604,1.1677,1.16,0.47%,0.4776547084087873
385,397,"Jun 25, 2018",1.1704,1.1659,1.1715,1.1627,0.40%,0.7258021461230099
386,396,"Jun 26, 2018",1.1647,1.1704,1.1722,1.1635,-0.49%,0.4155079808556001
387,395,"Jun 27, 2018",1.1554,1.1647,1.1674,1.1541,-0.80%,0.8323287605827089
388,394,"Jun 28, 2018",1.1569,1.1555,1.1602,1.1527,0.13%,0.9270640470883009
389,393,"Jun 29, 2018",1.1685,1.1569,1.1692,1.1558,1.00%,0.35132418946033944
390,392,"Jul 02, 2018",1.1641,1.1651,1.1699,1.159,-0.38%,0.6239170062206184
391,391,"Jul 03, 2018",1.1657,1.1641,1.1675,1.1621,0.14%,0.5223255044423775
392,390,"Jul 04, 2018",1.1656,1.1658,1.1684,1.1629,-0.01%,0.5313907858226146
393,389,"Jul 05, 2018",1.1691,1.1655,1.1722,1.1649,0.30%,0.32700798820986804
394,388,"Jul 06, 2018",1.1747,1.169,1.1769,1.1679,0.48%,0.40942490678472954
395,387,"Jul 09, 2018",1.1751,1.1748,1.1792,1.1731,0.03%,0.5221747928971383
396,386,"Jul 10, 2018",1.1744,1.1751,1.1764,1.169,-0.06%,0.5814023006032903
397,385,"Jul 11, 2018",1.1674,1.1745,1.176,1.1665,-0.60%,0.19895153021759773
398,384,"Jul 12, 2018",1.1672,1.1674,1.1697,1.1648,-0.02%,0.25016129033665585
399,383,"Jul 13, 2018",1.1685,1.1669,1.1688,1.161,0.11%,0.25785766207100635
400,382,"Jul 16, 2018",1.171,1.1676,1.1726,1.1674,0.21%,0.3670372486996668
401,381,"Jul 17, 2018",1.1661,1.1711,1.1746,1.165,-0.42%,0.3299733658847714
402,380,"Jul 18, 2018",1.1639,1.166,1.1665,1.1601,-0.19%,0.4538461645837492
403,379,"Jul 19, 2018",1.1643,1.1639,1.168,1.1574,0.03%,0.4310224800138988
404,378,"Jul 20, 2018",1.172,1.1644,1.1740000000000002,1.1626,0.66%,0.3528782244440371
405,377,"Jul 23, 2018",1.1692,1.173,1.1752,1.1682,-0.24%,0.23054215648807508
406,376,"Jul 24, 2018",1.1686,1.1692,1.1719,1.1654,-0.05%,0.23982114148344955
407,375,"Jul 25, 2018",1.1728,1.1684,1.1739,1.1663,0.36%,0.639194693235974
408,374,"Jul 26, 2018",1.1643,1.1728,1.1744,1.1639,-0.72%,0.41118987214930136
409,373,"Jul 27, 2018",1.1658,1.1643,1.1665,1.1621,0.13%,0.5422170404591611
410,372,"Jul 30, 2018",1.1706,1.166,1.1721,1.1648,0.41%,0.8609426176924356
411,371,"Jul 31, 2018",1.1691,1.1706,1.1745,1.1682,-0.13%,0.8012179862641186
412,370,"Aug 01, 2018",1.166,1.1691,1.1701,1.1656,-0.27%,0.7209948515208149
413,369,"Aug 02, 2018",1.1584,1.166,1.1669,1.1582,-0.65%,0.6132095735146257
414,368,"Aug 03, 2018",1.1567,1.1583,1.1611,1.1559,-0.15%,0.7595278607381071
415,367,"Aug 06, 2018",1.1554,1.1571,1.1574,1.1527,-0.11%,0.9899467242745634
416,366,"Aug 07, 2018",1.1599,1.1555,1.161,1.1547,0.39%,1.4801090996352124
417,365,"Aug 08, 2018",1.1611,1.1598,1.1629,1.1571,0.10%,1.736782123282761
418,364,"Aug 09, 2018",1.1527,1.1609,1.162,1.1525,-0.72%,1.155740054042504
419,363,"Aug 10, 2018",1.1411,1.1526,1.1537,1.1384,-1.01%,0.41488229911948654
420,362,"Aug 13, 2018",1.1409,1.1389,1.1434,1.1364,-0.02%,0.6762866008024113
421,361,"Aug 14, 2018",1.1344,1.141,1.1431,1.133,-0.57%,1.266197464771304
422,360,"Aug 15, 2018",1.1345,1.1344,1.1357,1.1299,0.01%,1.4157014729247235
423,359,"Aug 16, 2018",1.1377,1.1345,1.1411,1.1335,0.28%,1.4383775457144732
424,358,"Aug 17, 2018",1.1439,1.1377,1.1447,1.1365,0.54%,1.2587515588588574
425,357,"Aug 20, 2018",1.1481,1.1442,1.1486,1.1394,0.37%,1.1855580774623524
426,356,"Aug 21, 2018",1.1571,1.1482,1.1602,1.1479,0.78%,0.7303926639654202
427,355,"Aug 22, 2018",1.1597,1.157,1.1624,1.1551,0.22%,0.6353434392741714
428,354,"Aug 23, 2018",1.1539,1.1596,1.1601,1.153,-0.50%,1.0386197259557752
429,353,"Aug 24, 2018",1.1623,1.1540000000000001,1.1641,1.1533,0.73%,0.43897792344999914
430,352,"Aug 27, 2018",1.1678,1.1631,1.1694,1.1592,0.47%,0.4496244422957733
431,351,"Aug 28, 2018",1.1695,1.1678,1.1735,1.1662,0.15%,0.575840358706602
432,350,"Aug 29, 2018",1.1708,1.1695,1.1712,1.1652,0.11%,0.7174218328639751
433,349,"Aug 30, 2018",1.1671,1.1707,1.172,1.1641,-0.32%,0.5893611693261697
434,348,"Aug 31, 2018",1.1601,1.1671,1.1692,1.1585,-0.60%,0.2177770624602654
435,347,"Sep 03, 2018",1.1624,1.1596,1.1629,1.1583,0.20%,0.2912485519637612
436,346,"Sep 04, 2018",1.1582,1.1623,1.1629,1.1528,-0.36%,0.27987155315229234
437,345,"Sep 05, 2018",1.1629,1.1581,1.1640000000000001,1.1542,0.41%,0.344949031849624
438,344,"Sep 06, 2018",1.1622,1.1629,1.166,1.1603,-0.06%,0.33283301083112893
439,343,"Sep 07, 2018",1.1553,1.1624,1.1651,1.155,-0.59%,0.7426103407581084
440,342,"Sep 10, 2018",1.1594,1.156,1.1617,1.1526,0.35%,0.5149872430059766
441,341,"Sep 11, 2018",1.1607,1.1594,1.1645,1.1565,0.11%,0.477596676196608
442,340,"Sep 12, 2018",1.1626,1.1604,1.1651,1.157,0.16%,0.5999181118688196
443,339,"Sep 13, 2018",1.169,1.1627,1.1703,1.1608,0.55%,0.40429586515858534
444,338,"Sep 14, 2018",1.163,1.169,1.1724,1.1619,-0.51%,0.7687942353005005
445,337,"Sep 17, 2018",1.1683,1.1623,1.1699,1.1617,0.46%,0.5199164810905997
446,336,"Sep 18, 2018",1.1667,1.1684,1.1726,1.1651,-0.14%,0.6634466342366054
447,335,"Sep 19, 2018",1.1673,1.1667,1.1716,1.1648,0.05%,0.6285603645690709
448,334,"Sep 20, 2018",1.1777,1.1671,1.1786,1.1665,0.89%,0.7153598830010156
449,333,"Sep 21, 2018",1.175,1.1776,1.1804,1.1731,-0.23%,0.8005301224873692
450,332,"Sep 24, 2018",1.1748,1.1751,1.1817,1.1723,-0.02%,1.0189647430470197
451,331,"Sep 25, 2018",1.1772,1.1748,1.1793,1.173,0.20%,1.5025355875371629
452,330,"Sep 26, 2018",1.1740000000000002,1.1767,1.1799,1.1726,-0.27%,1.4730176670287758
453,329,"Sep 27, 2018",1.1641,1.1740000000000002,1.1759,1.1637,-0.84%,0.8576571754556205
454,328,"Sep 28, 2018",1.1609,1.1641,1.1652,1.1567,-0.27%,0.7395227855513375
455,327,"Oct 01, 2018",1.1578,1.1609,1.163,1.1563,-0.27%,0.5923526375678039
456,326,"Oct 02, 2018",1.1548,1.1578,1.1582,1.1506,-0.26%,0.3851708503831208
457,325,"Oct 03, 2018",1.1478,1.1548,1.1595,1.1465,-0.61%,0.4544386364679707
458,324,"Oct 04, 2018",1.1515,1.1478,1.1543,1.1464,0.32%,0.3250205618317331
459,323,"Oct 05, 2018",1.1524,1.1513,1.155,1.1483,0.08%,0.35388448918694393
460,322,"Oct 08, 2018",1.1492,1.1520000000000001,1.1536,1.1459,-0.28%,0.5761835861316841
461,321,"Oct 09, 2018",1.149,1.1491,1.1504,1.143,-0.02%,0.5913067972659004
462,320,"Oct 10, 2018",1.1520000000000001,1.1491,1.1547,1.1479,0.26%,0.4484340289165618
463,319,"Oct 11, 2018",1.1594,1.1519,1.16,1.1517,0.64%,0.6212675155780236
464,318,"Oct 12, 2018",1.1563,1.1592,1.1611,1.1534,-0.27%,0.5494207445911533
465,317,"Oct 15, 2018",1.1579,1.1559,1.1608,1.1537,0.14%,0.7352261036529966
466,316,"Oct 16, 2018",1.1575,1.158,1.1623,1.1564,-0.03%,0.9256854869119568
467,315,"Oct 17, 2018",1.1501,1.1575,1.1585,1.1495,-0.64%,0.5897348588140661
468,314,"Oct 18, 2018",1.1453,1.15,1.1528,1.1448,-0.42%,0.4234216088171361
469,313,"Oct 19, 2018",1.1515,1.1451,1.1536,1.1433,0.54%,0.8782645459773062
470,312,"Oct 22, 2018",1.1465,1.1507,1.1552,1.1455,-0.43%,0.6612701573683141
471,311,"Oct 23, 2018",1.1471,1.1466,1.1495,1.1438,0.05%,0.8773746221320721
472,310,"Oct 24, 2018",1.1392,1.147,1.1477,1.1378,-0.69%,0.3272877420900116
473,309,"Oct 25, 2018",1.1376,1.1392,1.1434,1.1355,-0.14%,0.27932490969031565
474,308,"Oct 26, 2018",1.1403,1.1376,1.1422,1.1334,0.24%,0.37748686426719463
475,307,"Oct 29, 2018",1.1373,1.1408,1.1418,1.1361,-0.26%,0.3344220481577285
476,306,"Oct 30, 2018",1.1344,1.1372,1.1387,1.1338,-0.25%,0.523428468806021
477,305,"Oct 31, 2018",1.1312,1.1345,1.1363,1.1301,-0.28%,0.7683541001946287
478,304,"Nov 01, 2018",1.1409,1.1311,1.1426,1.1306,0.86%,0.3062561679644459
479,303,"Nov 02, 2018",1.1387,1.1408,1.1458,1.1372,-0.19%,0.6232706190894579
480,302,"Nov 05, 2018",1.1407,1.1391,1.1425,1.1356,0.18%,0.7904836808056744
481,301,"Nov 06, 2018",1.1427,1.1406,1.1440000000000001,1.1389,0.18%,0.9825651256580725
482,300,"Nov 07, 2018",1.1426,1.1427,1.1502,1.1395,-0.01%,1.0282193721488888
483,299,"Nov 08, 2018",1.1363,1.1425,1.1448,1.1352,-0.55%,0.6153246614881692
484,298,"Nov 09, 2018",1.1336,1.1364,1.1371,1.1315,-0.24%,0.6450958689239668
485,297,"Nov 12, 2018",1.1218,1.1331,1.1333,1.1214,-1.04%,1.2844425238524535
486,296,"Nov 13, 2018",1.1291,1.1219,1.1296,1.1216,0.65%,0.8189441371381285
487,295,"Nov 14, 2018",1.131,1.129,1.1349,1.1262,0.17%,0.7607634692955763
488,294,"Nov 15, 2018",1.1328,1.1309,1.1364,1.1271,0.16%,0.6309169627544373
489,293,"Nov 16, 2018",1.1420000000000001,1.133,1.1423,1.1320000000000001,0.81%,0.4629282701777834
490,292,"Nov 19, 2018",1.1453,1.1403,1.1467,1.1393,0.29%,0.8654096995429544
491,291,"Nov 20, 2018",1.1371,1.1453,1.1473,1.1357,-0.72%,0.35221149229620446
492,290,"Nov 21, 2018",1.1385,1.1371,1.1426,1.1363,0.12%,0.413956981054882
493,289,"Nov 22, 2018",1.1408,1.1382,1.1434,1.1378,0.20%,0.6247643456412394
494,288,"Nov 23, 2018",1.1341,1.1403,1.1422,1.1325,-0.59%,0.2798696349784309
495,287,"Nov 26, 2018",1.1328,1.1343,1.1385,1.1323,-0.11%,0.3049797237910078
496,286,"Nov 27, 2018",1.1288,1.1326,1.1344,1.1276,-0.35%,0.5671616038738615
497,285,"Nov 28, 2018",1.1366,1.1291,1.1387,1.1264,0.69%,0.2180354200388786
498,284,"Nov 29, 2018",1.1393,1.1367,1.1403,1.1348,0.24%,0.3711467482114619
499,283,"Nov 30, 2018",1.1317,1.1395,1.1402,1.1304,-0.67%,0.35978432360886614
500,282,"Dec 03, 2018",1.1354,1.1315,1.1382,1.1315,0.33%,0.1726225354706421
501,281,"Dec 04, 2018",1.1345,1.1354,1.1421,1.1318,-0.08%,0.19827627817015028
502,280,"Dec 05, 2018",1.1344,1.1342,1.1361,1.1309,-0.01%,0.21190637640907142
503,279,"Dec 06, 2018",1.1376,1.1345,1.1414,1.1321,0.28%,0.3103623280859962
504,278,"Dec 07, 2018",1.1378,1.1377,1.1425,1.1359,0.02%,0.3383600677551081
505,277,"Dec 10, 2018",1.1356,1.1401,1.1444,1.1349,-0.19%,0.21332453792815784
506,276,"Dec 11, 2018",1.1316,1.1361,1.1402,1.1304,-0.35%,0.3608069222798512
507,275,"Dec 12, 2018",1.1368,1.1317,1.1388,1.1312,0.46%,0.3351468491371465
508,274,"Dec 13, 2018",1.1363,1.1369,1.1396,1.133,-0.04%,0.33753073855082466
509,273,"Dec 14, 2018",1.1309,1.1362,1.1374,1.1268,-0.48%,0.6635843006031232
510,272,"Dec 17, 2018",1.1347,1.1308,1.136,1.1299,0.34%,0.39992379829123614
511,271,"Dec 18, 2018",1.1361,1.1346,1.1402,1.1336,0.12%,0.3179022425584558
512,270,"Dec 19, 2018",1.1377,1.1361,1.1442,1.136,0.14%,0.314538742251635
513,269,"Dec 20, 2018",1.1446,1.1377,1.1487,1.1371,0.61%,0.5123128906122206
514,268,"Dec 21, 2018",1.1369,1.1447,1.1477,1.1353,-0.67%,0.4695580373265754
515,267,"Dec 24, 2018",1.14,1.137,1.1439,1.135,0.27%,0.4059666885411623
516,266,"Dec 25, 2018",1.1362,1.14,1.1429,1.1361,-0.33%,0.6034761850060064
517,265,"Dec 26, 2018",1.1353,1.1363,1.1423,1.1342,-0.08%,0.6736600293275768
518,264,"Dec 27, 2018",1.143,1.1353,1.1457,1.1349,0.68%,0.37572307732762883
519,263,"Dec 28, 2018",1.1438,1.1429,1.1478,1.1424,0.07%,0.4173838893219614
520,262,"Dec 31, 2018",1.147,1.1443,1.147,1.1421,0.28%,0.5551874768036206
521,261,"Jan 01, 2019",1.1464,1.1466,1.1481,1.1425,-0.05%,0.5820900425925666
522,260,"Jan 02, 2019",1.1343,1.1464,1.1499,1.1325,-1.06%,1.0401610796133136
523,259,"Jan 03, 2019",1.1394,1.1345,1.1413,1.1309,0.45%,0.7274558970540888
524,258,"Jan 04, 2019",1.1395,1.1393,1.1422,1.1345,0.01%,0.7700643252832693
525,257,"Jan 07, 2019",1.1476,1.1392,1.1485,1.1392,0.71%,0.3252424970664327
526,256,"Jan 08, 2019",1.1442,1.1476,1.1487,1.1422,-0.30%,0.4420512056676935
527,255,"Jan 09, 2019",1.1543,1.1444,1.1556,1.1435,0.88%,0.860308802827559
528,254,"Jan 10, 2019",1.15,1.1542,1.1572,1.1485,-0.37%,0.7167002129531498
529,253,"Jan 11, 2019",1.1469,1.1499,1.1542,1.1457,-0.27%,0.6113632290871439
530,252,"Jan 14, 2019",1.1477,1.1471,1.1485,1.1440000000000001,0.07%,0.7724090759975384
531,251,"Jan 15, 2019",1.1417,1.1473,1.1494,1.1381,-0.52%,0.3444713026118011
532,250,"Jan 16, 2019",1.14,1.1414,1.1429,1.1377,-0.15%,0.38389453823750114
533,249,"Jan 17, 2019",1.1398,1.1396,1.141,1.1369,-0.02%,0.3753451360184246
534,248,"Jan 18, 2019",1.1363,1.1389,1.1413,1.1352,-0.31%,0.35425985403769
535,247,"Jan 21, 2019",1.1366,1.1371,1.1409,1.1355,0.03%,0.4107233884696052
536,246,"Jan 22, 2019",1.1359,1.1365,1.1386,1.1334,-0.06%,0.5932098099847051
537,245,"Jan 23, 2019",1.1381,1.1358,1.1397,1.1348,0.19%,0.5357031533039518
538,244,"Jan 24, 2019",1.1306,1.138,1.1398,1.1287,-0.66%,1.1394335255320334
539,243,"Jan 25, 2019",1.1415,1.1306,1.1421,1.1298,0.96%,0.29461536085501966
540,242,"Jan 28, 2019",1.1434,1.1404,1.1445,1.1388,0.17%,0.1820793022043038
541,241,"Jan 29, 2019",1.1432,1.1428,1.1453,1.141,-0.02%,0.2994984095928586
542,240,"Jan 30, 2019",1.1479,1.1433,1.1503,1.1404,0.41%,0.6595848647861973
543,239,"Jan 31, 2019",1.1446,1.148,1.1517,1.1434,-0.29%,0.5967859988795412
544,238,"Feb 01, 2019",1.1456,1.1447,1.149,1.1433,0.09%,0.8873873444085345
545,237,"Feb 04, 2019",1.1438,1.1457,1.1467,1.1421,-0.16%,0.8514428304374188
546,236,"Feb 05, 2019",1.1415,1.1442,1.1456,1.14,-0.20%,0.8431014219243648
547,235,"Feb 06, 2019",1.1362,1.1406,1.1420000000000001,1.1359,-0.46%,0.5042354860862287
548,234,"Feb 07, 2019",1.1341,1.136,1.1375,1.1322,-0.18%,0.3914215572073105
549,233,"Feb 08, 2019",1.133,1.1346,1.1355,1.1320000000000001,-0.10%,0.3223478289497135
550,232,"Feb 11, 2019",1.1276,1.1328,1.1331,1.1264,-0.48%,0.31654076441247264
551,231,"Feb 12, 2019",1.1325,1.128,1.1342,1.1256,0.43%,0.24606650076834785
552,230,"Feb 13, 2019",1.1267,1.1326,1.1346,1.126,-0.51%,0.4625599312474724
553,229,"Feb 14, 2019",1.1301,1.1262,1.1313,1.1247,0.30%,0.2595185575626722
554,228,"Feb 15, 2019",1.1295,1.1295,1.1313,1.1233,-0.05%,0.3698682322822904
555,227,"Feb 18, 2019",1.1311,1.1288,1.1337,1.1284,0.14%,0.355291862742643
556,226,"Feb 19, 2019",1.1341,1.131,1.1358,1.1274,0.27%,0.19054918247926836
557,225,"Feb 20, 2019",1.1337,1.1342,1.1374,1.1324,-0.04%,0.24043420958700384
558,224,"Feb 21, 2019",1.1336,1.1338,1.1368,1.1320000000000001,-0.01%,0.28240464057587283
559,223,"Feb 22, 2019",1.1343,1.1337,1.136,1.1315,0.06%,0.23126577752460822
560,222,"Feb 25, 2019",1.1359,1.1338,1.1369,1.1323,0.14%,0.2185500704553669
561,221,"Feb 26, 2019",1.1387,1.1366,1.1404,1.1343,0.25%,0.41364462674917235
562,220,"Feb 27, 2019",1.1369,1.1396,1.1404,1.136,-0.16%,0.6573725095417478
563,219,"Feb 28, 2019",1.1371,1.1371,1.1421,1.1357,0.02%,0.797411566241939
564,218,"Mar 01, 2019",1.1377,1.1372,1.141,1.1353,0.05%,0.9377262674856793
565,217,"Mar 04, 2019",1.1340000000000001,1.138,1.1398,1.1309,-0.33%,0.7024216186994678
