Timestamp,Date and Time,MAX,MIN,GUESS
1579392000,2020-01-19T00:00:00,115.445,35.3332,74.7508
1579478400,2020-01-20T00:00:00,115.445,35.3332,74.7508
1579564800,2020-01-21T00:00:00,138.587,39.5403,84.502
1579651200,2020-01-22T00:00:00,139.499,39.8005,85.0579
1579737600,2020-01-23T00:00:00,142.234,40.5809,86.7257
1579824000,2020-01-24T00:00:00,144.969,41.3613,88.3935
1579910400,2020-01-25T00:00:00,138.587,39.5403,84.502
1579996800,2020-01-26T00:00:00,149.528,42.6619,91.1732
1580083200,2020-01-27T00:00:00,130.381,37.1991,79.4986
1580169600,2020-01-28T00:00:00,117.616,33.5572,71.7155
1580256000,2020-01-29T00:00:00,133.215,38.0075,81.2262
1580342400,2020-01-30T00:00:00,152.69,43.5642,93.1014
1580428800,2020-01-31T00:00:00,152.69,43.5642,93.1014
1580515200,2020-02-01T00:00:00,137.421,39.2078,83.7913
1580601600,2020-02-02T00:00:00,144.102,41.1137,87.8645
1580688000,2020-02-03T00:00:00,136.467,38.9355,83.2094
1580774400,2020-02-04T00:00:00,141.239,40.2969,86.1188
1580860800,2020-02-05T00:00:00,125.97,35.9405,76.8087
1580947200,2020-02-06T00:00:00,162.023,43.2919,94.6328
1581033600,2020-02-07T00:00:00,137.567,36.7573,80.3486
1581120000,2020-02-08T00:00:00,141.643,37.8464,82.7293
1581206400,2020-02-09T00:00:00,141.643,37.8464,82.7293
1581292800,2020-02-10T00:00:00,155.909,41.6583,91.0618
1581379200,2020-02-11T00:00:00,129.253,33.2177,73.4608
1581465600,2020-02-12T00:00:00,157.357,40.4403,89.4335
1581552000,2020-02-13T00:00:00,151.227,38.8648,85.9494
1581638400,2020-02-14T00:00:00,150.162,38.5911,85.3441
1581724800,2020-02-15T00:00:00,143.772,36.949,81.7125
1581811200,2020-02-16T00:00:00,156.999,38.8648,87.0033
1581897600,2020-02-17T00:00:00,156.999,38.8648,87.0033
1581984000,2020-02-18T00:00:00,173.583,42.9703,96.1938
1582070400,2020-02-19T00:00:00,165.844,41.0544,91.9049
1582156800,2020-02-20T00:00:00,155.893,38.5911,86.3906
1582243200,2020-02-21T00:00:00,139.309,34.4857,77.2002
1582329600,2020-02-22T00:00:00,170.266,42.1492,94.3557
1582416000,2020-02-23T00:00:00,163.632,40.507,90.6796
1582502400,2020-02-24T00:00:00,156.999,38.8648,87.0033
1582588800,2020-02-25T00:00:00,155.893,38.5911,86.3906
1582675200,2020-02-26T00:00:00,158.827,39.3174,88.0165
1582761600,2020-02-27T00:00:00,144.279,37.0794,82.001
1582848000,2020-02-28T00:00:00,155.949,40.0785,88.6334
1582934400,2020-02-29T00:00:00,167.619,43.0775,95.2658
1583020800,2020-03-01T00:00:00,141.834,37.8973,82.8407
1583107200,2020-03-02T00:00:00,180.608,48.2578,105.488
1583193600,2020-03-03T00:00:00,152.037,40.6238,88.8004
1583280000,2020-03-04T00:00:00,156.119,41.7143,91.1843
1583366400,2020-03-05T00:00:00,159.585,45.5313,97.3054
1583452800,2020-03-06T00:00:00,155.763,44.4408,94.9747
1583539200,2020-03-07T00:00:00,148.118,42.2596,90.3134
1583625600,2020-03-08T00:00:00,150.029,42.8049,91.4787
1583712000,2020-03-09T00:00:00,150.985,43.0775,92.0614
1583798400,2020-03-10T00:00:00,148.799,42.454,90.7289
1583884800,2020-03-11T00:00:00,134.822,38.466,82.2062
1583971200,2020-03-12T00:00:00,113.303,34.6777,73.364
