order,Date,Price,Open,High,Low,Vol.,Change %
500,"Aug 19, 2018","6,481.50","6,379.10","6,534.80","6,316.00",2.71M,1.61%
499,"Aug 20, 2018","6,268.10","6,474.20","6,516.40","6,255.90",3.10M,-3.29%
498,"Aug 21, 2018","6,482.20","6,268.10","6,484.10","6,257.40",1.46M,3.41%
497,"Aug 22, 2018","6,359.60","6,482.20","6,840.80","6,304.80",3.63M,-1.89%
496,"Aug 23, 2018","6,521.20","6,359.90","6,550.20","6,359.20",2.76M,2.54%
495,"Aug 24, 2018","6,680.40","6,521.20","6,721.20","6,472.80",3.70M,2.44%
494,"Aug 25, 2018","6,734.80","6,680.60","6,783.40","6,655.30",3.59M,0.81%
493,"Aug 26, 2018","6,712.70","6,734.90","6,892.70","6,573.10",3.37M,-0.33%
492,"Aug 27, 2018","6,897.60","6,712.70","6,902.90","6,650.40",3.26M,2.75%
491,"Aug 28, 2018","7,074.60","6,897.60","7,129.70","6,861.20",3.79M,2.57%
490,"Aug 29, 2018","7,029.10","7,074.60","7,121.40","6,926.70",4.11M,-0.64%
489,"Aug 30, 2018","6,993.70","7,029.20","7,050.20","6,798.00",3.74M,-0.50%
488,"Aug 31, 2018","7,033.80","6,993.70","7,080.20","6,698.00",4.21M,0.57%
487,"Sep 01, 2018","7,189.60","7,032.40","7,264.30","7,020.40",3.52M,2.21%
486,"Sep 02, 2018","7,293.90","7,189.60","7,334.80","7,117.30",3.90M,1.45%
485,"Sep 03, 2018","7,264.20","7,289.80","7,330.70","7,182.80",3.87M,-0.41%
484,"Sep 04, 2018","7,377.50","7,264.20","7,409.90","7,234.50",3.92M,1.56%
483,"Sep 05, 2018","6,706.80","7,377.50","7,407.50","6,691.80",4.55M,-9.09%
482,"Sep 06, 2018","6,514.00","6,706.80","6,732.90","6,337.80",4.02M,-2.87%
481,"Sep 07, 2018","6,390.90","6,514.10","6,540.60","6,316.20",3.30M,-1.89%
480,"Sep 08, 2018","6,184.30","6,390.90","6,484.30","6,132.30",3.46M,-3.23%
479,"Sep 09, 2018","6,238.50","6,184.30","6,432.60","6,148.80",2.84M,0.88%
478,"Sep 10, 2018","6,321.00","6,238.50","6,358.50","6,237.30",3.11M,1.32%
477,"Sep 11, 2018","6,293.90","6,320.70","6,391.80","6,189.60",3.30M,-0.43%
476,"Sep 12, 2018","6,338.00","6,293.90","6,353.50","6,204.50",3.04M,0.70%
475,"Sep 13, 2018","6,482.90","6,338.00","6,867.30","6,337.80",3.53M,2.29%
474,"Sep 14, 2018","6,483.70","6,482.90","6,579.40","6,412.10",3.20M,0.01%
473,"Sep 15, 2018","6,519.00","6,482.60","6,562.90","6,470.30",3.16M,0.54%
472,"Sep 16, 2018","6,500.20","6,519.00","6,520.80","6,406.20",3.34M,-0.29%
471,"Sep 17, 2018","6,251.90","6,500.20","6,533.50","6,215.90",3.26M,-3.82%
470,"Sep 18, 2018","6,342.00","6,251.90","6,388.80","6,228.80",2.82M,1.44%
469,"Sep 19, 2018","6,390.40","6,342.00","6,478.70","6,144.50",3.54M,0.76%
468,"Sep 20, 2018","6,489.20","6,390.40","6,537.50","6,346.40",5.18M,1.55%
467,"Sep 21, 2018","6,766.70","6,490.90","6,780.50","6,489.80",7.73M,4.28%
466,"Sep 22, 2018","6,729.60","6,766.70","6,833.30","6,635.50",7.31M,-0.55%
465,"Sep 23, 2018","6,704.10","6,729.60","6,789.40","6,666.40",7.34M,-0.38%
464,"Sep 24, 2018","6,584.10","6,713.30","6,728.10","6,559.10",7.57M,-1.79%
463,"Sep 25, 2018","6,445.10","6,590.60","6,590.60","5,977.00",7.34M,-2.11%
462,"Sep 26, 2018","6,468.10","6,443.00","6,551.90","6,384.10",8.64M,0.36%
461,"Sep 27, 2018","6,689.20","6,463.70","6,738.30","6,428.80",9.34M,3.42%
460,"Sep 28, 2018","6,636.00","6,685.70","6,809.20","6,538.60",9.57M,-0.79%
459,"Sep 29, 2018","6,603.90","6,633.90","6,648.40","6,464.40",9.42M,-0.48%
458,"Sep 30, 2018","6,635.20","6,603.90","6,673.90","6,533.50",9.34M,0.47%
457,"Oct 01, 2018","6,608.20","6,635.20","6,674.70","6,072.70",9.19M,-0.41%
456,"Oct 02, 2018","6,549.90","6,608.20","6,645.70","6,034.90",9.34M,-0.88%
455,"Oct 03, 2018","6,507.80","6,549.90","6,563.50","6,429.60",9.21M,-0.64%
454,"Oct 04, 2018","6,584.20","6,509.20","6,653.00","6,487.80",9.31M,1.17%
453,"Oct 05, 2018","6,639.10","6,584.20","6,682.30","6,537.60",9.34M,0.83%
452,"Oct 06, 2018","6,596.30","6,639.10","6,661.50","6,550.40",9.18M,-0.65%
451,"Oct 07, 2018","6,611.00","6,596.30","6,633.90","6,523.80",77.06K,0.22%
450,"Oct 08, 2018","6,669.60","6,611.00","6,699.50","6,589.90",119.68K,0.89%
449,"Oct 09, 2018","6,650.80","6,669.60","6,678.90","6,613.30",80.79K,-0.28%
448,"Oct 10, 2018","6,618.00","6,650.60","6,653.50","6,526.00",101.93K,-0.49%
447,"Oct 11, 2018","6,239.10","6,618.00","6,622.50","6,206.20",245.28K,-5.72%
446,"Oct 12, 2018","6,291.30","6,239.20","6,344.80","6,206.80",147.40K,0.84%
445,"Oct 13, 2018","6,321.70","6,291.30","6,329.30","6,282.80",94.45K,0.48%
444,"Oct 14, 2018","6,326.80","6,321.60","6,390.90","6,300.00",99.38K,0.08%
443,"Oct 15, 2018","6,699.80","6,326.80","7,358.40","6,300.20",443.33K,5.90%
442,"Oct 16, 2018","6,705.30","6,712.40","6,836.70","6,645.40",155.85K,0.08%
441,"Oct 17, 2018","6,686.60","6,718.90","6,745.90","6,637.80",136.71K,-0.28%
440,"Oct 18, 2018","6,574.10","6,690.10","6,736.30","6,530.60",134.15K,-1.68%
439,"Oct 19, 2018","6,512.00","6,576.40","6,603.20","6,506.90",121.44K,-0.94%
438,"Oct 20, 2018","6,572.20","6,511.70","6,593.70","6,495.90",97.77K,0.92%
437,"Oct 21, 2018","6,583.00","6,575.90","6,643.10","6,568.00",92.94K,0.16%
436,"Oct 22, 2018","6,555.80","6,583.00","6,612.70","6,529.50",101.57K,-0.41%
435,"Oct 23, 2018","6,528.70","6,558.60","6,573.60","6,500.50",108.86K,-0.41%
434,"Oct 24, 2018","6,530.70","6,531.20","6,593.80","6,522.60",98.74K,0.03%
433,"Oct 25, 2018","6,507.00","6,532.50","6,544.80","6,491.50",97.43K,-0.36%
432,"Oct 26, 2018","6,510.00","6,507.00","6,570.50","6,498.50",97.17K,0.05%
431,"Oct 27, 2018","6,494.20","6,510.00","6,534.00","6,473.70",76.72K,-0.24%
430,"Oct 28, 2018","6,486.10","6,494.60","6,502.20","6,461.20",93.97K,-0.12%
429,"Oct 29, 2018","6,335.00","6,486.10","6,498.40","6,310.50",160.52K,-2.33%
428,"Oct 30, 2018","6,325.70","6,336.70","6,469.90","6,316.50",128.21K,-0.15%
427,"Oct 31, 2018","6,365.90","6,327.90","6,405.70","6,257.80",129.06K,0.64%
426,"Nov 01, 2018","6,400.50","6,365.90","6,421.80","6,354.20",124.16K,0.54%
425,"Nov 02, 2018","6,424.70","6,400.50","6,444.30","6,390.90",135.87K,0.38%
424,"Nov 03, 2018","6,386.20","6,424.50","6,429.50","6,346.20",112.84K,-0.60%
423,"Nov 04, 2018","6,478.20","6,386.20","6,508.90","6,359.70",128.76K,1.44%
422,"Nov 05, 2018","6,459.70","6,478.20","6,489.20","6,431.70",128.51K,-0.29%
421,"Nov 06, 2018","6,502.80","6,460.40","6,509.60","6,441.60",154.87K,0.67%
420,"Nov 07, 2018","6,565.30","6,503.10","6,594.30","6,502.00",170.76K,0.96%
419,"Nov 08, 2018","6,474.00","6,565.30","6,577.30","6,466.30",159.30K,-1.39%
418,"Nov 09, 2018","6,412.00","6,473.80","6,496.10","6,390.00",151.60K,-0.96%
417,"Nov 10, 2018","6,427.10","6,411.90","6,461.70","6,411.70",115.87K,0.24%
416,"Nov 11, 2018","6,446.10","6,427.10","6,451.70","6,359.00",127.40K,0.30%
415,"Nov 12, 2018","6,435.00","6,445.00","6,475.90","6,409.40",130.16K,-0.17%
414,"Nov 13, 2018","6,429.20","6,435.00","6,466.80","6,386.70",137.60K,-0.09%
413,"Nov 14, 2018","5,842.40","6,428.90","6,453.30","5,619.20",438.21K,-9.13%
412,"Nov 15, 2018","5,718.90","5,854.00","5,878.50","5,384.10",375.86K,-2.11%
411,"Nov 16, 2018","5,636.20","5,723.50","5,747.70","5,539.70",224.12K,-1.45%
410,"Nov 17, 2018","5,621.80","5,636.20","5,645.50","5,561.40",156.51K,-0.26%
409,"Nov 18, 2018","5,658.30","5,621.00","5,727.90","5,615.50",158.68K,0.65%
408,"Nov 19, 2018","4,883.80","5,660.40","5,662.50","4,831.10",478.26K,-13.69%
407,"Nov 20, 2018","4,524.60","4,883.60","5,013.40","4,272.30",714.08K,-7.36%
406,"Nov 21, 2018","4,638.70","4,523.00","4,743.70","4,393.00",412.74K,2.52%
405,"Nov 22, 2018","4,356.00","4,646.40","4,695.70","4,346.70",261.85K,-6.09%
404,"Nov 23, 2018","4,398.00","4,360.90","4,455.60","4,223.70",348.99K,0.96%
403,"Nov 24, 2018","3,920.40","4,397.30","4,494.60","3,821.50",382.72K,-10.86%
402,"Nov 25, 2018","4,062.20","3,920.30","4,198.40","3,634.20",619.95K,3.62%
401,"Nov 26, 2018","3,837.00","4,061.00","4,179.00","3,679.80",571.04K,-5.54%
400,"Nov 27, 2018","3,866.50","3,840.30","3,920.60","3,687.80",457.27K,0.77%
399,"Nov 28, 2018","4,265.40","3,866.40","4,391.80","3,866.40",533.04K,10.32%
398,"Nov 29, 2018","4,296.50","4,265.50","4,440.10","4,140.60",414.46K,0.73%
397,"Nov 30, 2018","4,039.70","4,296.80","4,340.60","3,954.50",444.52K,-5.98%
396,"Dec 01, 2018","4,196.20","4,038.70","4,299.10","3,967.10",316.30K,3.87%
395,"Dec 02, 2018","4,160.40","4,196.20","4,316.10","4,105.30",298.63K,-0.85%
394,"Dec 03, 2018","3,897.80","4,160.30","4,177.00","3,839.90",355.10K,-6.31%
393,"Dec 04, 2018","3,958.50","3,899.90","4,082.90","3,809.30",326.71K,1.56%
392,"Dec 05, 2018","3,771.60","3,958.10","3,974.10","3,765.20",341.60K,-4.72%
391,"Dec 06, 2018","3,508.60","3,771.40","3,887.20","3,505.70",467.54K,-6.97%
390,"Dec 07, 2018","3,422.20","3,508.90","3,626.60","3,251.80",639.33K,-2.46%
389,"Dec 08, 2018","3,430.40","3,422.30","3,507.70","3,302.90",424.40K,0.24%
388,"Dec 09, 2018","3,567.50","3,430.30","3,677.60","3,424.20",327.93K,4.00%
387,"Dec 10, 2018","3,460.50","3,566.90","3,622.40","3,412.70",394.49K,-3.00%
386,"Dec 11, 2018","3,407.70","3,460.40","3,485.90","3,349.90",418.53K,-1.53%
385,"Dec 12, 2018","3,466.10","3,390.20","3,510.20","3,379.40",391.17K,1.72%
384,"Dec 13, 2018","3,315.30","3,466.20","3,474.40","3,284.80",435.89K,-4.35%
383,"Dec 14, 2018","3,247.80","3,315.40","3,336.60","3,199.10",445.56K,-2.04%
382,"Dec 15, 2018","3,228.70","3,247.80","3,282.30","3,177.00",332.95K,-0.59%
381,"Dec 16, 2018","3,247.90","3,228.60","3,305.00","3,225.90",335.69K,0.60%
380,"Dec 17, 2018","3,526.10","3,248.30","3,597.40","3,243.10",534.78K,8.57%
379,"Dec 18, 2018","3,668.00","3,526.00","3,683.10","3,456.90",698.53K,4.02%
378,"Dec 19, 2018","3,687.10","3,668.10","3,924.70","3,647.50",792.40K,0.52%
377,"Dec 20, 2018","4,076.00","3,687.20","4,140.30","3,665.80",958.58K,10.55%
376,"Dec 21, 2018","3,850.90","4,075.20","4,153.10","3,786.90",748.76K,-5.52%
375,"Dec 22, 2018","3,964.40","3,850.90","3,977.20","3,803.70",554.59K,2.95%
374,"Dec 23, 2018","3,944.40","3,964.30","4,037.10","3,904.60",572.21K,-0.50%
373,"Dec 24, 2018","4,026.10","3,944.50","4,208.20","3,941.90",716.29K,2.07%
372,"Dec 25, 2018","3,762.50","4,025.60","4,030.70","3,676.50",670.94K,-6.55%
371,"Dec 26, 2018","3,793.70","3,762.80","3,841.90","3,680.30",567.11K,0.83%
370,"Dec 27, 2018","3,586.90","3,793.40","3,822.60","3,560.80",543.44K,-5.45%
369,"Dec 28, 2018","3,861.60","3,587.10","3,900.30","3,565.50",565.24K,7.66%
368,"Dec 29, 2018","3,706.80","3,861.60","3,899.60","3,696.00",505.41K,-4.01%
367,"Dec 30, 2018","3,815.00","3,708.20","3,837.70","3,682.50",519.17K,2.92%
366,"Dec 31, 2018","3,709.40","3,815.10","3,819.60","3,658.80",545.83K,-2.77%
365,"Jan 01, 2019","3,809.40","3,709.50","3,814.30","3,664.40",469.11K,2.69%
364,"Jan 02, 2019","3,873.80","3,809.70","3,894.80","3,768.10",554.47K,1.69%
363,"Jan 03, 2019","3,780.10","3,874.10","3,875.80","3,753.00",450.32K,-2.42%
362,"Jan 04, 2019","3,802.70","3,780.50","3,823.90","3,720.00",488.70K,0.60%
361,"Jan 05, 2019","3,785.40","3,802.80","3,846.70","3,769.00",468.45K,-0.46%
360,"Jan 06, 2019","4,004.10","3,785.70","4,034.10","3,758.50",529.89K,5.78%
359,"Jan 07, 2019","3,985.90","4,004.30","4,028.00","3,945.50",500.88K,-0.45%
358,"Jan 08, 2019","3,971.00","3,985.80","4,070.50","3,943.10",514.08K,-0.37%
357,"Jan 09, 2019","3,978.00","3,971.00","4,014.20","3,957.50",473.42K,0.17%
356,"Jan 10, 2019","3,603.70","3,978.90","4,007.70","3,562.10",697.31K,-9.41%
355,"Jan 11, 2019","3,616.50","3,603.30","3,655.70","3,563.10",551.64K,0.35%
354,"Jan 12, 2019","3,597.20","3,616.60","3,633.90","3,561.30",435.06K,-0.53%
353,"Jan 13, 2019","3,490.20","3,597.30","3,617.60","3,473.20",452.79K,-2.98%
352,"Jan 14, 2019","3,638.10","3,490.40","3,672.00","3,490.40",539.93K,4.24%
351,"Jan 15, 2019","3,571.30","3,637.50","3,660.80","3,545.70",544.85K,-1.84%
350,"Jan 16, 2019","3,588.00","3,570.60","3,644.10","3,561.40",487.34K,0.47%
349,"Jan 17, 2019","3,626.40","3,588.10","3,636.70","3,554.80",525.10K,1.07%
348,"Jan 18, 2019","3,605.60","3,626.30","3,627.90","3,575.70",488.16K,-0.57%
347,"Jan 19, 2019","3,677.80","3,605.80","3,715.20","3,604.10",537.06K,2.00%
346,"Jan 20, 2019","3,542.30","3,676.20","3,699.10","3,503.90",563.31K,-3.68%
345,"Jan 21, 2019","3,536.70","3,542.70","3,561.40","3,505.40",394.17K,-0.16%
344,"Jan 22, 2019","3,580.10","3,536.90","3,607.90","3,465.20",447.70K,1.23%
343,"Jan 23, 2019","3,561.50","3,580.10","3,608.30","3,532.80",445.87K,-0.52%
342,"Jan 24, 2019","3,574.30","3,561.40","3,587.00","3,539.70",428.60K,0.36%
341,"Jan 25, 2019","3,572.00","3,574.30","3,582.60","3,542.20",448.89K,-0.06%
340,"Jan 26, 2019","3,570.90","3,572.00","3,652.50","3,556.10",432.55K,-0.03%
339,"Jan 27, 2019","3,555.60","3,570.90","3,583.20","3,509.20",464.02K,-0.43%
338,"Jan 28, 2019","3,442.80","3,555.80","3,561.20","3,395.70",620.85K,-3.17%
337,"Jan 29, 2019","3,414.80","3,442.80","3,450.10","3,368.20",585.46K,-0.81%
336,"Jan 30, 2019","3,460.00","3,414.60","3,479.00","3,394.20",600.25K,1.32%
335,"Jan 31, 2019","3,437.20","3,460.00","3,484.70","3,427.00",477.07K,-0.66%
334,"Feb 01, 2019","3,467.90","3,437.70","3,485.70","3,415.30",481.58K,0.90%
333,"Feb 02, 2019","3,502.50","3,467.90","3,514.50","3,447.80",443.60K,1.00%
332,"Feb 03, 2019","3,459.10","3,502.30","3,507.80","3,431.30",451.66K,-1.24%
331,"Feb 04, 2019","3,462.80","3,459.00","3,479.70","3,437.10",503.92K,0.11%
330,"Feb 05, 2019","3,468.40","3,463.00","3,485.90","3,450.30",460.95K,0.16%
329,"Feb 06, 2019","3,404.30","3,468.50","3,478.00","3,383.90",514.21K,-1.85%
328,"Feb 07, 2019","3,397.70","3,404.90","3,421.80","3,390.30",471.36K,-0.20%
327,"Feb 08, 2019","3,661.70","3,397.30","3,721.10","3,382.50",699.23K,7.77%
326,"Feb 09, 2019","3,661.40","3,661.60","3,675.30","3,633.20",454.80K,-0.01%
325,"Feb 10, 2019","3,679.00","3,661.00","3,680.60","3,617.10",501.90K,0.48%
324,"Feb 11, 2019","3,631.80","3,678.80","3,681.10","3,623.80",517.28K,-1.28%
323,"Feb 12, 2019","3,632.00","3,631.80","3,656.40","3,594.40",545.82K,0.01%
322,"Feb 13, 2019","3,611.50","3,632.00","3,663.50","3,599.20",558.02K,-0.56%
321,"Feb 14, 2019","3,592.60","3,611.50","3,624.50","3,580.20",498.14K,-0.52%
320,"Feb 15, 2019","3,604.70","3,592.60","3,648.30","3,581.40",516.21K,0.34%
319,"Feb 16, 2019","3,616.80","3,604.70","3,641.90","3,599.70",485.63K,0.34%
318,"Feb 17, 2019","3,664.20","3,616.80","3,689.90","3,607.90",580.51K,1.31%
317,"Feb 18, 2019","3,896.00","3,664.20","3,903.70","3,655.10",933.15K,6.33%
316,"Feb 19, 2019","3,914.30","3,896.40","3,993.80","3,863.70",1.44M,0.47%
315,"Feb 20, 2019","3,972.40","3,914.30","3,983.60","3,881.20",698.01K,1.48%
314,"Feb 21, 2019","3,936.60","3,972.00","4,011.50","3,909.20",668.16K,-0.90%
313,"Feb 22, 2019","3,965.20","3,937.40","3,983.10","3,931.70",649.55K,0.73%
312,"Feb 23, 2019","4,120.40","3,965.20","4,152.60","3,939.40",727.85K,3.91%
311,"Feb 24, 2019","3,755.20","4,120.50","4,194.20","3,738.70",977.78K,-8.86%
310,"Feb 25, 2019","3,833.70","3,755.70","3,870.70","3,753.80",765.87K,2.09%
309,"Feb 26, 2019","3,810.30","3,833.50","3,845.50","3,775.00",2.09M,-0.61%
308,"Feb 27, 2019","3,814.60","3,810.30","3,836.40","3,701.90",2.82M,0.11%
307,"Feb 28, 2019","3,816.60","3,814.60","3,883.70","3,783.30",2.31M,0.05%
306,"Mar 01, 2019","3,821.90","3,816.70","3,855.80","3,816.40",1.74M,0.14%
305,"Mar 02, 2019","3,823.10","3,821.90","3,843.20","3,783.60",1.61M,0.03%
304,"Mar 03, 2019","3,809.50","3,823.20","3,836.60","3,789.70",1.51M,-0.36%
303,"Mar 04, 2019","3,715.90","3,809.70","3,828.40","3,681.80",2.85M,-2.45%
302,"Mar 05, 2019","3,857.20","3,715.90","3,873.20","3,705.70",3.82M,3.80%
301,"Mar 06, 2019","3,863.00","3,857.20","3,887.30","3,816.70",2.52M,0.15%
300,"Mar 07, 2019","3,875.10","3,863.10","3,907.40","3,847.90",2.60M,0.32%
299,"Mar 08, 2019","3,865.90","3,875.10","3,929.00","3,810.70",2.96M,-0.24%
298,"Mar 09, 2019","3,944.30","3,865.60","3,964.00","3,859.70",2.48M,2.03%
297,"Mar 10, 2019","3,915.20","3,944.40","3,944.50","3,889.20",1.89M,-0.74%
296,"Mar 11, 2019","3,870.30","3,915.20","3,935.50","3,842.40",3.19M,-1.15%
295,"Mar 12, 2019","3,886.00","3,870.30","3,900.10","3,817.10",2.90M,0.41%
294,"Mar 13, 2019","3,865.10","3,885.90","3,894.70","3,847.40",2.28M,-0.54%
293,"Mar 14, 2019","3,879.00","3,865.10","3,914.70","3,828.40",2.86M,0.36%
292,"Mar 15, 2019","3,924.30","3,879.00","3,935.70","3,874.80",3.11M,1.17%
291,"Mar 16, 2019","4,006.40","3,924.40","4,050.60","3,923.70",3.46M,2.09%
290,"Mar 17, 2019","3,981.50","4,006.40","4,009.80","3,956.30",1.87M,-0.62%
289,"Mar 18, 2019","3,990.20","3,981.50","4,032.30","3,958.50",2.62M,0.22%
288,"Mar 19, 2019","4,017.00","3,990.20","4,029.90","3,972.40",2.99M,0.67%
287,"Mar 20, 2019","4,041.20","4,017.00","4,050.00","3,985.30",3.18M,0.60%
286,"Mar 21, 2019","3,982.20","4,041.20","4,064.00","3,923.80",3.88M,-1.46%
285,"Mar 22, 2019","3,990.40","3,982.20","4,005.70","3,971.80",2.83M,0.21%
284,"Mar 23, 2019","4,002.50","3,990.40","4,018.20","3,980.80",2.00M,0.30%
283,"Mar 24, 2019","3,994.70","4,002.60","4,005.70","3,967.00",2.04M,-0.20%
282,"Mar 25, 2019","3,937.00","3,994.80","4,000.50","3,897.90",2.86M,-1.44%
281,"Mar 26, 2019","3,942.80","3,937.10","3,950.70","3,899.90",2.53M,0.15%
280,"Mar 27, 2019","4,041.70","3,942.80","4,043.30","3,936.20",2.78M,2.51%
279,"Mar 28, 2019","4,025.60","4,041.70","4,041.70","4,008.40",2.11M,-0.40%
278,"Mar 29, 2019","4,102.20","4,025.70","4,123.10","4,022.60",3.30M,1.90%
277,"Mar 30, 2019","4,111.80","4,103.70","4,138.10","4,057.10",2.55M,0.23%
276,"Mar 31, 2019","4,102.30","4,111.80","4,121.90","4,082.20",2.43M,-0.23%
275,"Apr 01, 2019","4,145.10","4,102.30","4,159.10","4,076.80",3.22M,1.04%
274,"Apr 02, 2019","4,859.30","4,145.10","4,899.60","4,143.50",14.77M,17.23%
273,"Apr 03, 2019","4,968.70","4,859.30","5,278.40","4,814.00",13.83M,2.25%
272,"Apr 04, 2019","4,902.40","4,968.70","5,042.50","4,789.20",1.05M,-1.33%
271,"Apr 05, 2019","5,010.20","4,902.50","5,029.40","4,888.30",851.72K,2.20%
270,"Apr 06, 2019","5,046.20","5,010.00","5,198.40","4,947.90",952.18K,0.72%
269,"Apr 07, 2019","5,173.60","5,046.10","5,219.50","5,033.70",841.27K,2.53%
268,"Apr 08, 2019","5,245.20","5,173.50","5,300.60","5,060.50",928.23K,1.38%
267,"Apr 09, 2019","5,158.40","5,245.00","5,245.90","5,095.20",784.62K,-1.65%
266,"Apr 10, 2019","5,307.80","5,158.40","5,404.10","5,142.90",837.51K,2.89%
265,"Apr 11, 2019","5,022.60","5,307.70","5,337.00","4,948.00",943.49K,-5.37%
264,"Apr 12, 2019","5,054.20","5,022.70","5,080.50","4,889.20",779.14K,0.63%
263,"Apr 13, 2019","5,051.80","5,054.20","5,093.40","5,011.60",577.16K,-0.05%
262,"Apr 14, 2019","5,134.80","5,052.00","5,153.50","5,010.70",566.38K,1.64%
261,"Apr 15, 2019","5,032.30","5,135.10","5,168.00","4,964.20",688.20K,-2.00%
260,"Apr 16, 2019","5,180.90","5,031.40","5,198.40","5,014.40",631.05K,2.95%
259,"Apr 17, 2019","5,208.30","5,182.10","5,230.90","5,165.50",806.52K,0.53%
258,"Apr 18, 2019","5,264.70","5,208.30","5,293.10","5,205.00",727.97K,1.08%
257,"Apr 19, 2019","5,241.00","5,264.80","5,282.40","5,192.10",787.09K,-0.45%
256,"Apr 20, 2019","5,290.20","5,241.00","5,327.00","5,240.20",782.32K,0.94%
255,"Apr 21, 2019","5,243.50","5,290.20","5,308.20","5,189.80",811.41K,-0.88%
254,"Apr 22, 2019","5,346.70","5,248.20","5,370.20","5,170.20",920.77K,1.97%
253,"Apr 23, 2019","5,511.60","5,346.50","5,594.40","5,291.40",900.00K,3.08%
252,"Apr 24, 2019","5,415.60","5,511.20","5,589.60","5,346.80",994.04K,-1.74%
251,"Apr 25, 2019","5,209.10","5,415.60","5,528.20","5,137.40",955.36K,-3.81%
250,"Apr 26, 2019","5,298.30","5,209.20","5,469.30","5,159.30",1.03M,1.71%
249,"Apr 27, 2019","5,265.90","5,298.20","5,318.10","5,225.40",833.13K,-0.61%
248,"Apr 28, 2019","5,302.30","5,265.70","5,332.50","5,234.40",681.41K,0.69%
247,"Apr 29, 2019","5,235.00","5,302.40","5,322.90","5,188.90",775.82K,-1.27%
246,"Apr 30, 2019","5,320.80","5,235.40","5,336.60","5,195.90",697.42K,1.64%
245,"May 01, 2019","5,384.20","5,321.10","5,396.30","5,319.50",623.64K,1.19%
244,"May 02, 2019","5,493.80","5,384.60","5,530.80","5,370.00",722.23K,2.04%
243,"May 03, 2019","5,766.80","5,493.60","5,844.20","5,478.70",1.04M,4.97%
242,"May 04, 2019","5,830.90","5,768.00","5,899.20","5,605.00",920.61K,1.11%
241,"May 05, 2019","5,774.90","5,830.80","5,838.20","5,708.20",709.02K,-0.96%
240,"May 06, 2019","5,745.10","5,775.10","5,801.40","5,630.50",755.39K,-0.52%
239,"May 07, 2019","5,849.50","5,745.50","6,019.80","5,745.50",955.88K,1.82%
238,"May 08, 2019","5,990.30","5,849.40","6,011.30","5,799.10",757.13K,2.41%
237,"May 09, 2019","6,191.50","5,990.50","6,206.00","5,990.00",799.96K,3.36%
236,"May 10, 2019","6,386.00","6,194.30","6,466.60","6,157.80",907.94K,3.14%
235,"May 11, 2019","7,190.30","6,386.60","7,373.80","6,386.50",1.31M,12.59%
234,"May 12, 2019","6,984.80","7,190.00","7,518.90","6,802.60",1.35M,-2.86%
233,"May 13, 2019","7,806.00","6,984.70","8,058.30","6,893.10",1.20M,11.76%
232,"May 14, 2019","7,994.60","7,806.40","8,323.90","7,674.00",1.33M,2.42%
231,"May 15, 2019","8,164.60","7,994.80","8,225.30","7,856.50",1.13M,2.13%
230,"May 16, 2019","7,871.80","8,164.80","8,293.30","7,720.40",1.18M,-3.59%
229,"May 17, 2019","7,359.50","7,871.90","7,924.00","6,998.60",1.43M,-6.51%
228,"May 18, 2019","7,262.60","7,359.90","7,458.50","7,189.40",865.53K,-1.32%
227,"May 19, 2019","8,157.20","7,261.90","8,253.40","7,252.30",1.08M,12.32%
226,"May 20, 2019","7,965.30","8,156.40","8,156.40","7,604.00",958.81K,-2.35%
225,"May 21, 2019","7,930.30","7,965.00","8,056.80","7,813.20",804.88K,-0.44%
224,"May 22, 2019","7,635.70","7,928.70","7,999.00","7,545.90",821.40K,-3.72%
223,"May 23, 2019","7,852.10","7,637.20","7,939.10","7,486.80",815.14K,2.83%
222,"May 24, 2019","7,970.10","7,852.80","8,124.10","7,775.40",868.47K,1.50%
221,"May 25, 2019","8,027.40","7,971.40","8,090.10","7,919.10",691.27K,0.72%
220,"May 26, 2019","8,630.20","8,029.60","8,718.60","7,866.50",872.12K,7.51%
219,"May 27, 2019","8,760.10","8,628.90","8,902.80","8,607.30",907.96K,1.51%
218,"May 28, 2019","8,716.30","8,759.40","8,794.10","8,568.80",763.20K,-0.50%
217,"May 29, 2019","8,647.80","8,715.60","8,747.20","8,435.30",15.43M,-0.79%
216,"May 30, 2019","8,271.90","8,647.80","9,045.90","8,054.70",1.04M,-4.35%
215,"May 31, 2019","8,558.30","8,271.40","8,578.80","8,135.00",858.41K,3.46%
214,"Jun 01, 2019","8,545.70","8,556.90","8,615.80","8,454.00",686.75K,-0.15%
213,"Jun 02, 2019","8,728.60","8,545.80","8,807.70","8,534.80",614.54K,2.14%
212,"Jun 03, 2019","8,124.80","8,728.60","8,734.90","8,102.70",739.45K,-6.92%
211,"Jun 04, 2019","7,685.50","8,118.10","8,118.10","7,494.00",966.95K,-5.41%
210,"Jun 05, 2019","7,779.10","7,685.60","7,885.00","7,590.40",762.94K,1.22%
209,"Jun 06, 2019","7,784.90","7,779.60","7,861.40","7,480.40",651.82K,0.08%
208,"Jun 07, 2019","7,985.20","7,785.80","8,099.40","7,749.40",588.87K,2.57%
207,"Jun 08, 2019","7,901.40","7,985.30","8,044.40","7,770.50",485.81K,-1.05%
206,"Jun 09, 2019","7,635.00","7,901.60","7,937.50","7,516.90",554.48K,-3.37%
